6231,31,1663.5,168.79,0.53979
6276,31,1658.3,172.06,0.53979
6287,31,1587.9,215.69,0.53979
6441,31,1572.5,170.05,0.53979
6530,31,1563.8,144.89,0.53979
6579,31,1519.2,53.229,0.53979
6768,31,1579.6,38.266,0.53979
6883,31,1584.2,37.115,0.53979
6892,31,1614.5,92.658,0.53979
7009,31,1663.5,168.79,0.53979
7177,31,1658.3,172.06,0.53979
7188,31,1587.9,215.69,0.53979
7342,31,1579.4,237.99,0.53979
7386,31,1531.1,330.17,0.53979
7579,31,1522.5,340.23,0.53979
7603,31,1634.1,358.56,0.53979
7813,31,1677.5,388.79,0.53979
7911,31,1726.2,421.37,0.53979
8019,31,1738.3,419.99,0.53979
8042,31,1779.8,399.27,0.53979
8128,31,1783.9,397.24,0.53979
8136,31,1836.1,502.45,0.53979
8354,31,1811.8,510.56,0.53979
8401,31,1851.5,634.07,0.53979
8642,31,1877.6,597.59,0.53979
8725,31,1881.8,594.62,0.53979
8734,31,1836.1,502.45,0.53979
8925,31,1811.8,510.56,0.53979
8972,31,1851.5,634.07,0.53979
9213,31,1877.6,597.59,0.53979
9296,31,1881.8,594.62,0.53979
9305,31,1905.7,640.67,0.53979
9401,31,1938.1,704.51,0.53979
9534,31,1951.1,720.24,0.53979
9572,31,1954.4,723.23,0.53979
9580,31,1957.8,726.37,0.53979
9589,31,1959.8,727.89,0.53979
9593,31,1963,730.43,0.53979
9601,31,1929.7,738.83,0.53979
9687,31,1929.7,738.83,1.1884
9687,31,1963,730.43,1.1884
9716,31,1967.3,733.91,1.1884
9721,31,1986.1,748.8,1.1884
9741,31,2009.6,776.2,1.1884
9771,31,2016.3,773.81,1.1884
9777,31,2030.8,768.66,1.1884
9790,31,2018.7,687.65,1.1884
9859,31,1982.7,716.17,1.1884
9898,31,1959.8,727.89,1.1884
9919,31,1963,730.43,1.1884
9923,31,1929.7,738.83,1.1884
9952,31,1763,743.21,1.1884
10092,31,1758.6,742.95,1.1884
10096,31,1739.5,741.8,1.1884
10140,31,1739.5,741.8,0.71307
10140,31,1739.1,741.84,0.71307
10140,31,1777.6,699.37,0.71307
10220,31,1851.5,634.07,0.71307
10358,31,1811.8,510.56,0.71307
10540,31,1836.1,502.45,0.71307
10576,31,1881.8,594.62,0.71307
10720,31,1877.6,597.59,0.71307
10727,31,1851.5,634.07,0.71307
10790,31,1811.8,510.56,0.71307
10972,31,1836.1,502.45,0.71307
11008,31,1881.8,594.62,0.71307
29,32,2298.3,2074.1,0.85947
58,32,2248.8,2169.8,0.85947
183,32,2248.3,2177.7,0.85947
193,32,2257.3,2195.7,0.85947
216,32,2301.1,2357.8,0.85947
411,32,2341.8,2346.7,0.85947
460,32,2382.6,2335.5,0.85947
510,32,2413.8,2459.5,0.85947
658,32,2422.1,2495,0.85947
701,32,2521.2,2469.8,0.85947
820,32,2512.7,2435.8,0.85947
861,32,2503.7,2399.6,0.85947
904,32,2745.7,2336.7,0.85947
1195,32,2765.3,2409.4,0.85947
1284,32,2779.6,2464.7,0.85947
1349,32,2712.2,2506.2,0.85947
1441,32,2544.3,2561.9,0.85947
1647,32,2355.9,2621.7,0.85947
1877,32,2315.5,2627.3,0.85947
1924,32,2273.3,2623.2,0.85947
1974,32,2248.5,2610.8,0.85947
2006,32,2207.3,2583.2,0.85947
2064,32,2119,2587.7,0.85947
2166,32,2033.8,2578.9,0.85947
2267,32,1911.5,2559.9,0.85947
2410,32,1913.8,2508.3,0.85947
2470,32,1853,2330.4,0.85947
2689,32,1864.2,2324.2,0.85947
2704,32,1836.4,2239.5,0.85947
2808,32,1930,2229.4,0.85947
2917,32,1999.9,2222.4,0.85947
2999,32,2000.3,2231.5,0.85947
3009,32,1973,2285.2,0.85947
3079,32,1964.5,2293.3,0.85947
3093,32,1949.3,2296.4,0.85947
3112,32,1864.2,2324.2,0.85947
3215,32,1873.1,2333.4,0.85947
3230,32,1885.5,2362.3,0.85947
3267,32,1905.7,2394.2,0.85947
3311,32,1925.8,2421,0.85947
3350,32,1976.1,2471.1,0.85947
3432,32,2006.3,2493.3,0.85947
3476,32,2024,2505,0.85947
3501,32,2081.8,2531.3,0.85947
3574,32,2139.9,2546,0.85947
3644,32,2208.5,2551.6,0.85947
3724,32,2207.3,2583.2,0.85947
3761,32,2119,2587.7,0.85947
3864,32,2033.8,2578.9,0.85947
3963,32,1911.5,2559.9,0.85947
4107,32,1913.8,2508.3,0.85947
4168,32,1853,2330.4,0.85947
4386,32,1864.2,2324.2,0.85947
4401,32,1836.4,2239.5,0.85947
4505,32,1930,2229.4,0.85947
4614,32,1949.3,2296.4,0.85947
4696,32,1949.6,2310.6,0.85947
4712,32,1943.6,2322.5,0.85947
4728,32,1939.9,2341.8,0.85947
4751,32,1943.6,2362,0.85947
4774,32,1973.6,2408.5,0.85947
4839,32,1986.7,2422.4,0.85947
4861,32,2018.1,2448,0.85947
4908,32,2039.1,2460.6,0.85947
4937,32,2006.3,2493.3,0.85947
4991,32,1976.1,2471.1,0.85947
5034,32,1925.8,2421,0.85947
5117,32,1905.7,2394.2,0.85947
5156,32,1885.5,2362.3,0.85947
5200,32,1873.1,2333.4,0.85947
5236,32,1864.2,2324.2,0.85947
5251,32,1853,2330.4,0.85947
5266,32,1651,2396.8,0.85947
5514,32,1622.6,2314.6,0.85947
5615,32,1825.6,2243.3,0.85947
5865,32,1836.4,2239.5,0.85947
5879,32,1815.6,2176.3,0.85947
5956,32,1780,2076.1,0.85947
6080,32,1760,2031.1,0.85947
6137,32,1745.6,2009.7,0.85947
6167,32,1686.9,1967,0.85947
6251,32,1663.3,1940.3,0.85947
6293,32,1759.7,1873.4,0.85947
6429,32,1790.3,1843.2,0.85947
6479,32,1865.9,1745.7,0.85947
6623,32,1862.8,1741.9,0.85947
6629,32,1800.5,1653.8,0.85947
6754,32,1879,1597.8,0.85947
6867,32,2017.3,1497.9,0.85947
7065,32,2078.3,1584.8,0.85947
7189,32,2207.1,1492.2,0.85947
7373,32,2284.9,1601,0.85947
7529,32,2155.5,1692.3,0.85947
7713,32,2201,1757.9,0.85947
7806,32,2212.4,1769.2,0.85947
7825,32,2251.5,1824.4,0.85947
7903,32,2113.3,1924.2,0.85947
8125,32,2113.3,1924.2,1.0103
8125,32,2251.5,1824.4,1.0103
8293,32,2332.2,1765.5,1.0103
8392,32,2334.2,1749.9,1.0103
8408,32,2500.2,1633.7,1.0103
8608,32,2528.6,1614,1.0103
8643,32,2528.3,1603.4,1.0103
8653,32,2631.1,1593.8,1.0103
8755,32,2624.2,1497.4,1.0103
8851,32,2622.2,1442.1,1.0103
8906,32,2613.9,1348.3,1.0103
8999,32,2609.7,1290.3,1.0103
9057,32,2602.1,1174.4,1.0103
9171,32,2706.4,1167.4,1.0103
9275,32,2718.3,1340.4,1.0103
9447,32,2724.7,1436.4,1.0103
9542,32,2815,1431.2,1.0103
9631,32,2883.3,1427.1,1.0103
9699,32,2878.1,1364.4,1.0103
9761,32,2871.8,1330.1,1.0103
9796,32,2808.5,1334.5,1.0103
9859,32,2796.8,1162,1.0103
10030,32,2706.4,1167.4,1.0103
10119,32,2704.5,1131.7,1.0103
10155,32,2702.4,1095.3,1.0103
10191,32,2792.6,1090.3,1.0103
10280,32,2794.7,1125.9,1.0103
10316,32,2704.5,1131.7,1.0103
10405,32,2655.4,1135.1,1.0103
10454,32,2599.2,1139.1,1.0103
10509,32,2596,1102.8,1.0103
10546,32,2492.1,1110.2,1.0103
10649,32,2493.8,1145.8,1.0103
10684,32,2542.7,1142.7,1.0103
10732,32,2599.2,1139.1,1.0103
10788,32,2602.1,1174.4,1.0103
10823,32,2495.6,1180.9,1.0103
10929,32,2493.8,1145.8,1.0103
10964,32,2542.7,1142.7,1.0103
11012,32,2599.2,1139.1,1.0103
11068,32,2655.4,1135.1,1.0103
17,33,2122.1,852.43,1.3987
34,33,2102.2,868.82,1.3987
52,33,2089.6,878.57,1.3987
64,33,2200.7,1022.4,1.3987
194,33,2211.7,1035.6,1.3987
206,33,2222.4,1049.7,1.3987
218,33,2132.6,1116.6,1.3987
299,33,2002,1208.3,1.3987
413,33,1875.2,1300.8,1.3987
525,33,1936.4,1386.2,1.3987
600,33,2017.3,1497.9,1.3987
699,33,1879,1597.8,1.3987
821,33,1797.6,1485.2,1.3987
920,33,1936.4,1386.2,1.3987
1042,33,2017.3,1497.9,1.3987
1140,33,2075.6,1455.8,1.3987
1193,33,2144.5,1406.1,1.3987
1253,33,2063.8,1293.5,1.3987
1351,33,2103.5,1264.8,1.3987
1386,33,2078.2,1228.1,1.3987
1418,33,2126.5,1193.5,1.3987
1461,33,2152.2,1229.2,1.3987
1492,33,2103.5,1264.8,1.3987
1535,33,2063.8,1293.5,1.3987
1571,33,2002,1208.3,1.3987
1646,33,2132.6,1116.6,1.3987
1760,33,2222.4,1049.7,1.3987
1840,33,2211.7,1035.6,1.3987
1854,33,2200.7,1022.4,1.3987
1865,33,2089.6,878.57,1.3987
1995,33,2070.1,854.09,1.3987
2017,33,2088.8,839.98,1.3987
2034,33,2057.9,798.82,1.3987
2071,33,2088.8,839.98,1.3987
2107,33,2070.1,854.09,1.3987
2124,33,2009.6,776.2,1.3987
2195,33,2016.3,773.81,1.3987
2200,33,2030.8,768.66,1.3987
2211,33,2018.7,687.65,1.3987
2269,33,1982.7,716.17,1.3987
2302,33,1959.8,727.89,1.3987
2321,33,1963,730.43,1.3987
2324,33,1929.7,738.83,1.3987
2348,33,1763,743.21,1.3987
2467,33,1758.6,742.95,1.3987
2470,33,1739.5,741.8,1.3987
2484,33,1739.1,741.84,1.3987
2484,33,1732.1,742.55,1.3987
2489,33,1715.8,744.2,1.3987
2501,33,1557.1,740.97,1.3987
2615,33,1472.6,736.49,1.3987
2675,33,1459,735.94,1.3987
2685,33,1462.8,722.27,1.3987
2695,33,1419.7,659.49,1.3987
2749,33,1404.2,636.53,1.3987
2769,33,1404.3,621.97,1.3987
2780,33,1381.1,585.87,1.3987
2810,33,1412.4,566.43,1.3987
2837,33,1426.7,474.58,1.3987
2903,33,1493.4,492.65,1.3987
2953,33,1533.1,460.24,1.3987
2989,33,1508.1,429.86,1.3987
3017,33,1510.7,412.5,1.3987
3030,33,1522.5,340.23,1.3987
3082,33,1634.1,358.56,1.3987
3163,33,1677.5,388.79,1.3987
3202,33,1664.6,421.01,1.3987
3226,33,1577.4,509.36,1.3987
3314,33,1533.1,460.24,1.3987
3362,33,1493.4,492.65,1.3987
3398,33,1545.5,543.33,1.3987
3450,33,1500.5,603.21,1.3987
3504,33,1563,682.8,1.3987
3576,33,1558.9,694.88,1.3987
3585,33,1557.3,734.89,1.3987
3614,33,1557.1,740.97,1.3987
3618,33,1715.8,744.2,1.3987
3732,33,1709.9,748.39,1.3987
3737,33,1682.7,767.83,1.3987
3761,33,1613.4,813.42,1.3987
3820,33,1551.4,852.87,1.3987
3873,33,1453.3,917.7,1.3987
3957,33,1469.4,936.34,1.3987
3991,33,1469.4,936.34,1.2685
3991,33,1486.8,929.12,1.2685
4005,33,1567.6,878.14,1.2685
4081,33,1632.2,839.84,1.2685
4140,33,1707.2,941.32,1.2685
4239,33,1708.8,942.68,1.2685
4241,33,1713,946.4,1.2685
4245,33,1982.4,751.48,1.2685
4507,33,1986.1,748.8,1.2685
4511,33,1967.3,733.91,1.2685
4530,33,1963,730.43,1.2685
4534,33,1959.8,727.89,1.2685
4538,33,1982.7,716.17,1.2685
4558,33,2018.7,687.65,1.2685
4594,33,2030.8,768.66,1.2685
4659,33,2016.3,773.81,1.2685
4671,33,2009.6,776.2,1.2685
4676,33,2070.1,854.09,1.2685
4754,33,2088.8,839.98,1.2685
4773,33,2057.9,798.82,1.2685
4813,33,2088.8,839.98,1.2685
4854,33,2118.1,820.98,1.2685
4881,33,2110.2,780.62,1.2685
4914,33,2130.9,754.72,1.2685
4940,33,2136.5,761.63,1.2685
4947,33,2143.7,803.28,1.2685
4980,33,2158.7,821.55,1.2685
4999,33,2161.8,825.34,1.2685
5003,33,2122.1,852.43,1.2685
5041,33,2102.2,868.82,1.2685
5061,33,2089.6,878.57,1.2685
5073,33,2070.1,854.09,1.2685
5098,33,2009.6,776.2,1.2685
5176,33,2016.3,773.81,1.2685
5182,33,2030.8,768.66,1.2685
5194,33,2130.9,754.72,1.2685
5273,33,2110.2,780.62,1.2685
5299,33,2058.7,799.61,1.2685
5343,33,2110.2,780.62,1.2685
5386,33,2130.9,754.72,1.2685
5412,33,2136.5,761.63,1.2685
5419,33,2143.7,803.28,1.2685
5452,33,2158.7,821.55,1.2685
5471,33,2161.8,825.34,1.2685
5475,33,2177.2,820.85,1.2685
5488,33,2323.7,813.34,1.2685
5603,33,2323.8,807.89,1.2685
5607,33,2316.8,654.77,1.2685
5728,33,2361.9,651.4,1.2685
5764,33,2354.4,531.77,1.2685
5882,33,2354.4,531.77,0.76249
5882,33,2351.3,528.6,0.76249
5887,33,2339.9,418.8,0.76249
6032,33,2336.3,406.45,0.76249
6048,33,2311.3,367.86,0.76249
6109,33,2298.3,313.54,0.76249
6182,33,2289.5,239.13,0.76249
6280,33,2271,184.89,0.76249
6355,33,2247,137.39,0.76249
6425,33,2271.6,72.523,0.76249
6516,33,2283.7,74.064,0.76249
6532,33,2352.5,131.47,0.76249
6649,33,2386.1,152.13,0.76249
6701,33,2583.4,198.32,0.76249
6967,33,2686.9,212.46,0.76249
7104,33,2727,209.99,0.76249
7157,33,2732,209.72,0.76249
7190,33,2732,209.72,1.4705
7190,33,2728,154.05,1.4705
7228,33,2722.4,88.887,1.4705
7272,33,2729.3,87.877,1.4705
7277,33,2806.1,83.506,1.4705
7329,33,2819.1,76.774,1.4705
7339,33,2822.7,68.312,1.4705
7346,33,2818.9,1e-05,1.4705
7392,33,2822.7,68.312,1.4705
7440,33,2819.1,76.774,1.4705
7445,33,2806.1,83.506,1.4705
7455,33,2729.3,87.877,1.4705
7507,33,2722.4,88.887,1.4705
7512,33,2718.2,1e-05,1.4705
7572,33,2722.4,88.887,1.4705
7633,33,2719.4,89.337,1.4705
7635,33,2652.1,95.319,1.4705
7681,33,2647.8,60.951,1.4705
7705,33,2547.4,25.233,1.4705
7778,33,2545.9,1e-05,1.4705
7794,33,2547.4,25.233,1.4705
7811,33,2647.8,60.951,1.4705
7884,33,2652.1,95.319,1.4705
7907,33,2719.4,89.337,1.4705
7953,33,2722.4,88.887,1.4705
7955,33,2718.2,1e-05,1.4705
8016,33,2722.4,88.887,1.4705
8076,33,2728,154.05,1.4705
8121,33,2732,209.72,1.4705
8159,33,2737,209.04,1.4705
8162,33,2766.4,204.96,1.4705
8182,33,2888.8,127.73,1.4705
8282,33,2905.3,120.29,1.4705
8293,33,2921,117.83,1.4705
8304,33,2942.6,120.22,1.4705
8319,33,2977.1,128.28,1.4705
8343,33,2978.1,138.18,1.4705
8350,33,2998.8,162.22,1.4705
8371,33,3018.4,168.47,1.4705
8385,33,3089,162.79,1.4705
8433,33,3102.5,157.82,1.4705
8443,33,3099.6,130.62,1.4705
8462,33,3118.5,142.95,1.4705
8477,33,3181,171.05,1.4705
8524,33,3208.1,172.65,1.4705
8558,33,3208.1,172.65,1.1101
8558,33,3273.4,169.18,1.1101
8616,33,3279.7,169.91,1.1101
8622,33,3296.7,183.28,1.1101
8641,33,3274,175.33,1.1101
8663,33,3180.1,182.81,1.1101
8749,33,3182.8,219.43,1.1101
8782,33,3091.1,226.89,1.1101
8864,33,3098.3,321.07,1.1101
8949,33,3172.1,316.3,1.1101
9016,33,3170.7,293.27,1.1101
9036,33,3256.3,285.49,1.1101
9114,33,3263.5,373.17,1.1101
9193,33,3339.2,367.71,1.1101
9261,33,3371.8,366.28,1.1101
9291,33,3375.4,366.12,1.1101
9295,33,3373.5,344.56,1.1101
9313,33,3362.5,227.71,1.1101
9419,33,3361.3,224.89,1.1101
9422,33,3351.7,202.41,1.1101
9444,33,3317.1,169.93,1.1101
9487,33,3295.4,156.02,1.1101
9510,33,3283.9,154.55,1.1101
9520,33,3259.8,154.87,1.1101
9542,33,3247,154.64,1.1101
9554,33,3195.1,153.75,1.1101
9600,33,3180.7,152.22,1.1101
9613,33,3168.9,147.44,1.1101
9625,33,3144.9,128.22,1.1101
9653,33,3142.3,120.03,1.1101
9660,33,3119.1,127.89,1.1101
9682,33,3099.6,130.62,1.1101
9700,33,3004.4,134.22,1.1101
9786,33,2977.1,128.28,1.1101
9811,33,2978.1,138.18,1.1101
9820,33,2998.8,162.22,1.1101
9849,33,3018.4,168.47,1.1101
9867,33,3089,162.79,1.1101
9931,33,3102.5,157.82,1.1101
9944,33,3099.6,130.62,1.1101
9969,33,3119.1,127.89,1.1101
9986,33,3142.3,120.03,1.1101
10009,33,3156.9,115.1,1.1101
10048,33,3156.9,115.1,1.206
10048,33,3142.3,120.03,1.206
10060,33,3144.9,128.22,1.206
10067,33,3168.9,147.44,1.206
10093,33,3180.7,152.22,1.206
10103,33,3195.1,153.75,1.206
10116,33,3247,154.64,1.206
10159,33,3248,127.05,1.206
10181,33,3223.7,119.08,1.206
10203,33,3156.9,115.1,1.206
10258,33,3142.3,120.03,1.206
10271,33,3144.9,128.22,1.206
10278,33,3168.9,147.44,1.206
10303,33,3180.7,152.22,1.206
10314,33,3195.1,153.75,1.206
10326,33,3247,154.64,1.206
10369,33,3259.8,154.87,1.206
10380,33,3283.9,154.55,1.206
10400,33,3295.4,156.02,1.206
10409,33,3248,127.05,1.206
10455,33,3223.7,119.08,1.206
10477,33,3156.9,115.1,1.206
10532,33,3142.3,120.03,1.206
10546,33,3144.9,128.22,1.206
10552,33,3168.9,147.44,1.206
10577,33,3180.7,152.22,1.206
10588,33,3195.1,153.75,1.206
10600,33,3247,154.64,1.206
10643,33,3259.8,154.87,1.206
10654,33,3283.9,154.55,1.206
10674,33,3295.4,156.02,1.206
10683,33,3248,127.05,1.206
10729,33,3223.7,119.08,1.206
10751,33,3156.9,115.1,1.206
10806,33,3142.3,120.03,1.206
10819,33,3119.1,127.89,1.206
10839,33,3099.6,130.62,1.206
10855,33,3118.5,142.95,1.206
10874,33,3181,171.05,1.206
10931,33,3208.1,172.65,1.206
10954,33,3273.4,169.18,1.206
11008,33,3279.7,169.91,1.206
11013,33,3296.7,183.28,1.206
11031,33,3342.6,223.32,1.206
11081,33,3361.3,224.89,1.206
13,34,2412.9,1510.7,1.0515
50,34,2335.2,1401.6,1.0515
177,34,2393.1,1360.6,1.0515
245,34,2392.2,1349.2,1.0515
256,34,2390.4,1333.1,1.0515
271,34,2382.7,1262.7,1.0515
338,34,2373.2,1241.9,1.0515
360,34,2287,1134.5,1.0515
491,34,2281.8,1136.5,1.0515
498,34,2192.2,1200.7,1.0515
601,34,2132.6,1116.6,1.0515
699,34,2106.2,1081.4,1.0515
741,34,2059.5,1113.8,1.0515
795,34,2040.9,1090,1.0515
824,34,1961.4,975.58,1.0515
957,34,2025.8,926.55,1.0515
1033,34,1995.1,911.71,1.0515
1066,34,2070.1,854.09,1.0515
1156,34,2088.8,839.98,1.0515
1178,34,2057.9,798.82,1.0515
1227,34,2088.8,839.98,1.0515
1276,34,2070.1,854.09,1.0515
1298,34,2089.6,878.57,1.0515
1328,34,2200.7,1022.4,1.0515
1501,34,2211.7,1035.6,1.0515
1517,34,2222.4,1049.7,1.0515
1534,34,2132.6,1116.6,1.0515
1641,34,2106.2,1081.4,1.0515
1682,34,2059.5,1113.8,1.0515
1736,34,2040.9,1090,1.0515
1765,34,1959.8,1147.8,1.0515
1860,34,1830.4,1239.6,1.0515
2011,34,1783.2,1174.1,1.0515
2088,34,1763.5,1148.9,1.0515
2118,34,1733.3,1107.1,1.0515
2167,34,1703.8,1108.1,1.0515
2195,34,1693.9,1120.4,1.0515
2210,34,1685.1,1157.2,1.0515
2246,34,1742.1,1156.9,1.0515
2300,34,1763.5,1148.9,1.0515
2322,34,1820.5,1110.4,1.0515
2387,34,1893.8,1057.4,1.0515
2474,34,1959.8,1147.8,1.0515
2580,34,2002,1208.3,1.0515
2650,34,1875.2,1300.8,1.0515
